method,dataset,instance,run_id,seed,Z_at_3600,selected_time_s,selected_tag,final_objective,time_to_best_s,total_time_s,overrun_s,source_run_hard_stop_compliant,value_found_within_budget,comparison_eligible,T_json,J_json,I_json,iterations,source_path,paper_note
ILS_v2,S,S_10,1,1,6373.493,784.217,ILS,6373.493,784.217,3600.775,0.775000000000091,False,True,True,19,160,50,2258,experiments/GRASP/results_ils_v2/Ale_10_run01.json,
ILS_v2,S,S_10,2,2,6201.172,1920.258,PR,6201.172,1920.258,3601.945,1.9450000000001637,False,True,True,19,160,50,2219,experiments/GRASP/results_ils_v2/Ale_10_run02.json,
ILS_v2,S,S_10,3,3,6303.447,722.564,ILS,6303.447,722.564,3600.686,0.6860000000001492,False,True,True,19,160,50,2192,experiments/GRASP/results_ils_v2/Ale_10_run03.json,
ILS_v2,S,S_10,4,4,6651.595,724.957,ILS,6651.595,724.957,3600.025,0.02500000000009095,False,True,True,19,160,50,2160,experiments/GRASP/results_ils_v2/Ale_10_run04.json,
ILS_v2,S,S_10,5,5,6251.242,1248.097,ILS,6251.242,1248.097,3601.343,1.3429999999998472,False,True,True,19,160,50,2209,experiments/GRASP/results_ils_v2/Ale_10_run05.json,
ILS_v2,S,S_10,6,6,6372.543,723.647,ILS,6372.543,723.647,3601.793,1.79300000000012,False,True,True,19,160,50,2305,experiments/GRASP/results_ils_v2/Ale_10_run06.json,
ILS_v2,S,S_10,7,7,6758.003,3144.183,ILS,6758.003,3144.183,3600.859,0.8589999999999236,False,True,True,19,160,50,2191,experiments/GRASP/results_ils_v2/Ale_10_run07.json,
ILS_v2,S,S_10,8,8,6909.415,721.163,ILS,6909.415,721.163,3601.049,1.0489999999999782,False,True,True,19,160,50,2183,experiments/GRASP/results_ils_v2/Ale_10_run08.json,
ILS_v2,S,S_10,9,9,6063.274,804.276,ILS,6063.274,804.276,3600.336,0.33599999999978536,False,True,True,19,160,50,2208,experiments/GRASP/results_ils_v2/Ale_10_run09.json,
ILS_v2,S,S_10,10,10,6229.26,956.751,ILS,6229.26,956.751,3600.474,0.47400000000016007,False,True,True,19,160,50,2255,experiments/GRASP/results_ils_v2/Ale_10_run10.json,
ILS_v2,Real,Ale_1,1,1,90244.983,2706.753,ILS,90244.983,2706.753,3602.993,2.992999999999938,False,True,True,25,161,50,1120,experiments/GRASP/results_ils_v2/Ale_1_run01.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,2,2,88054.386,818.5,PR,88054.386,818.5,3600.58,0.5799999999999272,False,True,True,25,161,50,1130,experiments/GRASP/results_ils_v2/Ale_1_run02.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,3,3,87509.733,1510.295,PR,87509.733,1510.295,3600.071,0.07099999999991269,False,True,True,25,161,50,1132,experiments/GRASP/results_ils_v2/Ale_1_run03.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,4,4,86324.908,2693.131,ILS,86324.908,2693.131,3601.135,1.1350000000002183,False,True,True,25,161,50,1102,experiments/GRASP/results_ils_v2/Ale_1_run04.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,5,5,86418.508,1336.97,ILS,86418.508,1336.97,3602.504,2.5039999999999054,False,True,True,25,161,50,1109,experiments/GRASP/results_ils_v2/Ale_1_run05.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,6,6,87333.133,3364.324,ILS,87333.133,3364.324,3601.21,1.2100000000000364,False,True,True,25,161,50,1152,experiments/GRASP/results_ils_v2/Ale_1_run06.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,7,7,90601.108,981.294,PR,90601.108,981.294,3600.382,0.38200000000006185,False,True,True,25,161,50,1113,experiments/GRASP/results_ils_v2/Ale_1_run07.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,8,8,87530.108,2926.338,PR,87530.108,2926.338,3602.846,2.8460000000000036,False,True,True,25,161,50,1115,experiments/GRASP/results_ils_v2/Ale_1_run08.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,9,9,90967.363,1107.232,ILS,90967.363,1107.232,3601.443,1.443000000000211,False,True,True,25,161,50,1155,experiments/GRASP/results_ils_v2/Ale_1_run09.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,Real,Ale_1,10,10,91044.287,778.987,ILS,91044.287,778.987,3600.455,0.45499999999992724,False,True,True,25,161,50,1148,experiments/GRASP/results_ils_v2/Ale_1_run10.json,Legacy Ale_1 is retained for provenance outside the benchmark.
ILS_v2,S,S_2,1,1,101562.896,178.287,GRASP_warmup,101562.896,178.287,3600.235,0.23500000000012733,False,True,True,19,160,50,2568,experiments/GRASP/results_ils_v2/Ale_2_run01.json,
ILS_v2,S,S_2,2,2,100900.835,723.743,ILS,100900.835,723.743,3601.124,1.1239999999997963,False,True,True,19,160,50,2542,experiments/GRASP/results_ils_v2/Ale_2_run02.json,
ILS_v2,S,S_2,3,3,100933.53,739.509,ILS,100933.53,739.509,3600.145,0.1449999999999818,False,True,True,19,160,50,2594,experiments/GRASP/results_ils_v2/Ale_2_run03.json,
ILS_v2,S,S_2,4,4,100835.185,18.265,GRASP_warmup,100835.185,18.265,3600.559,0.5590000000001965,False,True,True,19,160,50,2621,experiments/GRASP/results_ils_v2/Ale_2_run04.json,
ILS_v2,S,S_2,5,5,101562.896,729.209,ILS,101562.896,729.209,3601.542,1.5419999999999163,False,True,True,19,160,50,2591,experiments/GRASP/results_ils_v2/Ale_2_run05.json,
ILS_v2,S,S_2,6,6,100051.409,86.892,GRASP_warmup,100051.409,86.892,3600.398,0.39800000000013824,False,True,True,19,160,50,2603,experiments/GRASP/results_ils_v2/Ale_2_run06.json,
ILS_v2,S,S_2,7,7,101712.037,773.763,ILS,101712.037,773.763,3600.436,0.43600000000014916,False,True,True,19,160,50,2552,experiments/GRASP/results_ils_v2/Ale_2_run07.json,
ILS_v2,S,S_2,8,8,101562.896,722.409,ILS,101562.896,722.409,3600.575,0.5749999999998181,False,True,True,19,160,50,2595,experiments/GRASP/results_ils_v2/Ale_2_run08.json,
ILS_v2,S,S_2,9,9,101993.548,881.116,ILS,101993.548,881.116,3600.546,0.5459999999998217,False,True,True,19,160,50,2613,experiments/GRASP/results_ils_v2/Ale_2_run09.json,
ILS_v2,S,S_2,10,10,100009.609,726.603,ILS,100009.609,726.603,3600.56,0.5599999999999454,False,True,True,19,160,50,2602,experiments/GRASP/results_ils_v2/Ale_2_run10.json,
ILS_v2,S,S_3,1,1,42682.859,1410.185,ILS,42682.859,1410.185,3602.483,2.4830000000001746,False,True,True,19,160,50,2576,experiments/GRASP/results_ils_v2/Ale_3_run01.json,
ILS_v2,S,S_3,2,2,41527.787,3009.262,ILS,41527.787,3009.262,3600.722,0.7220000000002074,False,True,True,19,160,50,2590,experiments/GRASP/results_ils_v2/Ale_3_run02.json,
ILS_v2,S,S_3,3,3,42948.656,757.445,ILS,42948.656,757.445,3601.586,1.5859999999997854,False,True,True,19,160,50,2622,experiments/GRASP/results_ils_v2/Ale_3_run03.json,
ILS_v2,S,S_3,4,4,41566.839,991.001,ILS,41566.839,991.001,3600.122,0.12199999999984357,False,True,True,19,160,50,2597,experiments/GRASP/results_ils_v2/Ale_3_run04.json,
ILS_v2,S,S_3,5,5,41735.839,3043.545,ILS,41735.839,3043.545,3600.113,0.11299999999982901,False,True,True,19,160,50,2580,experiments/GRASP/results_ils_v2/Ale_3_run05.json,
ILS_v2,S,S_3,6,6,44535.798,17.953,GRASP_warmup,44535.798,17.953,3600.256,0.2559999999998581,False,True,True,19,160,50,2393,experiments/GRASP/results_ils_v2/Ale_3_run06.json,
ILS_v2,S,S_3,7,7,40763.571,766.292,ILS,40763.571,766.292,3600.379,0.3789999999999054,False,True,True,19,160,50,2446,experiments/GRASP/results_ils_v2/Ale_3_run07.json,
ILS_v2,S,S_3,8,8,41824.056,1738.807,ILS,41824.056,1738.807,3601.792,1.7919999999999163,False,True,True,19,160,50,2599,experiments/GRASP/results_ils_v2/Ale_3_run08.json,
ILS_v2,S,S_3,9,9,42274.434,1829.543,ILS,42274.434,1829.543,3602.119,2.119000000000142,False,True,True,19,160,50,2563,experiments/GRASP/results_ils_v2/Ale_3_run09.json,
ILS_v2,S,S_3,10,10,44535.798,184.598,GRASP_warmup,44535.798,184.598,3600.843,0.8429999999998472,False,True,True,19,160,50,2434,experiments/GRASP/results_ils_v2/Ale_3_run10.json,
ILS_v2,S,S_4,1,1,128136.335,732.929,ILS,128136.335,732.929,3600.068,0.068000000000211,False,True,True,19,160,50,2323,experiments/GRASP/results_ils_v2/Ale_4_run01.json,
ILS_v2,S,S_4,2,2,131087.135,824.738,ILS,131087.135,824.738,3601.452,1.4520000000002256,False,True,True,19,160,50,2285,experiments/GRASP/results_ils_v2/Ale_4_run02.json,
ILS_v2,S,S_4,3,3,129500.067,723.025,ILS,129500.067,723.025,3601.07,1.0700000000001637,False,True,True,19,160,50,2245,experiments/GRASP/results_ils_v2/Ale_4_run03.json,
ILS_v2,S,S_4,4,4,127839.076,778.061,ILS,127839.076,778.061,3600.079,0.07900000000017826,False,True,True,19,160,50,2379,experiments/GRASP/results_ils_v2/Ale_4_run04.json,
ILS_v2,S,S_4,5,5,128211.985,745.969,ILS,128211.985,745.969,3601.33,1.3299999999999272,False,True,True,19,160,50,2278,experiments/GRASP/results_ils_v2/Ale_4_run05.json,
ILS_v2,S,S_4,6,6,128586.469,4.826,GRASP_warmup,128586.469,4.826,3602.23,2.230000000000018,False,True,True,19,160,50,2255,experiments/GRASP/results_ils_v2/Ale_4_run06.json,
ILS_v2,S,S_4,7,7,128431.694,764.457,ILS,128431.694,764.457,3601.866,1.8659999999999854,False,True,True,19,160,50,2214,experiments/GRASP/results_ils_v2/Ale_4_run07.json,
ILS_v2,S,S_4,8,8,128005.31,740.76,ILS,128005.31,740.76,3602.088,2.088000000000193,False,True,True,19,160,50,2194,experiments/GRASP/results_ils_v2/Ale_4_run08.json,
ILS_v2,S,S_4,9,9,131118.561,734.975,ILS,131118.561,734.975,3600.846,0.8460000000000036,False,True,True,19,160,50,2232,experiments/GRASP/results_ils_v2/Ale_4_run09.json,
ILS_v2,S,S_4,10,10,129326.065,874.227,ILS,129326.065,874.227,3600.542,0.5419999999999163,False,True,True,19,160,50,2244,experiments/GRASP/results_ils_v2/Ale_4_run10.json,
ILS_v2,S,S_5,1,1,35690.183,633.476,GRASP_warmup,35690.183,633.476,3600.122,0.12199999999984357,False,True,True,19,160,50,2158,experiments/GRASP/results_ils_v2/Ale_5_run01.json,
ILS_v2,S,S_5,2,2,35426.141,757.063,PR,35426.141,757.063,3600.007,0.007000000000061846,False,True,True,19,160,50,2178,experiments/GRASP/results_ils_v2/Ale_5_run02.json,
ILS_v2,S,S_5,3,3,35426.141,750.459,ILS,35426.141,750.459,3600.398,0.39800000000013824,False,True,True,19,160,50,2075,experiments/GRASP/results_ils_v2/Ale_5_run03.json,
ILS_v2,S,S_5,4,4,35426.141,744.47,ILS,35426.141,744.47,3603.403,3.4029999999997926,False,True,True,19,160,50,2179,experiments/GRASP/results_ils_v2/Ale_5_run04.json,
ILS_v2,S,S_5,5,5,35448.716,970.135,ILS,35448.716,970.135,3602.175,2.175000000000182,False,True,True,19,160,50,2146,experiments/GRASP/results_ils_v2/Ale_5_run05.json,
ILS_v2,S,S_5,6,6,35426.141,891.06,ILS,35426.141,891.06,3600.582,0.58199999999988,False,True,True,19,160,50,2130,experiments/GRASP/results_ils_v2/Ale_5_run06.json,
ILS_v2,S,S_5,7,7,35426.141,863.314,ILS,35426.141,863.314,3600.258,0.2579999999998108,False,True,True,19,160,50,2143,experiments/GRASP/results_ils_v2/Ale_5_run07.json,
ILS_v2,S,S_5,8,8,35426.141,782.613,ILS,35426.141,782.613,3600.965,0.9650000000001455,False,True,True,19,160,50,2203,experiments/GRASP/results_ils_v2/Ale_5_run08.json,
ILS_v2,S,S_5,9,9,35426.141,758.221,ILS,35426.141,758.221,3600.528,0.5279999999997926,False,True,True,19,160,50,2130,experiments/GRASP/results_ils_v2/Ale_5_run09.json,
ILS_v2,S,S_5,10,10,35426.141,774.913,ILS,35426.141,774.913,3602.082,2.08199999999988,False,True,True,19,160,50,2148,experiments/GRASP/results_ils_v2/Ale_5_run10.json,
ILS_v2,S,S_6,1,1,67744.346,757.408,ILS,67744.346,757.408,3600.189,0.18899999999985084,False,True,True,19,160,50,2012,experiments/GRASP/results_ils_v2/Ale_6_run01.json,
ILS_v2,S,S_6,2,2,68309.642,2720.922,ILS,68309.642,2720.922,3600.36,0.36000000000012733,False,True,True,19,160,50,2063,experiments/GRASP/results_ils_v2/Ale_6_run02.json,
ILS_v2,S,S_6,3,3,69457.709,723.34,ILS,69457.709,723.34,3600.444,0.44399999999996,False,True,True,19,160,50,2051,experiments/GRASP/results_ils_v2/Ale_6_run03.json,
ILS_v2,S,S_6,4,4,69587.024,3044.019,ILS,69587.024,3044.019,3600.003,0.003000000000156433,False,True,True,19,160,50,2061,experiments/GRASP/results_ils_v2/Ale_6_run04.json,
ILS_v2,S,S_6,5,5,69322.014,2356.805,ILS,69322.014,2356.805,3600.575,0.5749999999998181,False,True,True,19,160,50,2093,experiments/GRASP/results_ils_v2/Ale_6_run05.json,
ILS_v2,S,S_6,6,6,68089.081,1365.061,ILS,68089.081,1365.061,3601.178,1.1779999999998836,False,True,True,19,160,50,2082,experiments/GRASP/results_ils_v2/Ale_6_run06.json,
ILS_v2,S,S_6,7,7,68946.952,736.425,ILS,68946.952,736.425,3600.132,0.13200000000006185,False,True,True,19,160,50,2035,experiments/GRASP/results_ils_v2/Ale_6_run07.json,
ILS_v2,S,S_6,8,8,69361.639,3406.243,ILS,69361.639,3406.243,3601.299,1.2989999999999782,False,True,True,19,160,50,2070,experiments/GRASP/results_ils_v2/Ale_6_run08.json,
ILS_v2,S,S_6,9,9,67288.871,769.599,ILS,67288.871,769.599,3602.637,2.637000000000171,False,True,True,19,160,50,2077,experiments/GRASP/results_ils_v2/Ale_6_run09.json,
ILS_v2,S,S_6,10,10,68163.492,745.772,ILS,68163.492,745.772,3600.312,0.31199999999989814,False,True,True,19,160,50,2121,experiments/GRASP/results_ils_v2/Ale_6_run10.json,
ILS_v2,S,S_7,1,1,10578.918,1043.191,ILS,10578.918,1043.191,3601.422,1.4220000000000255,False,True,True,19,160,50,2090,experiments/GRASP/results_ils_v2/Ale_7_run01.json,
ILS_v2,S,S_7,2,2,10578.918,1104.608,ILS,10578.918,1104.608,3601.023,1.0230000000001382,False,True,True,19,160,50,2075,experiments/GRASP/results_ils_v2/Ale_7_run02.json,
ILS_v2,S,S_7,3,3,10578.918,795.365,ILS,10578.918,795.365,3600.319,0.31899999999996,False,True,True,19,160,50,2090,experiments/GRASP/results_ils_v2/Ale_7_run03.json,
ILS_v2,S,S_7,4,4,10578.918,2099.798,ILS,10578.918,2099.798,3600.232,0.2319999999999709,False,True,True,19,160,50,2157,experiments/GRASP/results_ils_v2/Ale_7_run04.json,
ILS_v2,S,S_7,5,5,10578.918,1620.998,ILS,10578.918,1620.998,3600.753,0.7530000000001564,False,True,True,19,160,50,2113,experiments/GRASP/results_ils_v2/Ale_7_run05.json,
ILS_v2,S,S_7,6,6,10578.918,845.933,ILS,10578.918,845.933,3601.044,1.043999999999869,False,True,True,19,160,50,2073,experiments/GRASP/results_ils_v2/Ale_7_run06.json,
ILS_v2,S,S_7,7,7,10578.918,2789.689,ILS,10578.918,2789.689,3601.329,1.3290000000001783,False,True,True,19,160,50,2149,experiments/GRASP/results_ils_v2/Ale_7_run07.json,
ILS_v2,S,S_7,8,8,10578.918,829.014,ILS,10578.918,829.014,3600.993,0.9929999999999382,False,True,True,19,160,50,2051,experiments/GRASP/results_ils_v2/Ale_7_run08.json,
ILS_v2,S,S_7,9,9,10578.918,798.25,ILS,10578.918,798.25,3600.477,0.47699999999986176,False,True,True,19,160,50,2050,experiments/GRASP/results_ils_v2/Ale_7_run09.json,
ILS_v2,S,S_7,10,10,10578.918,1047.936,ILS,10578.918,1047.936,3600.747,0.7469999999998436,False,True,True,19,160,50,2076,experiments/GRASP/results_ils_v2/Ale_7_run10.json,
ILS_v2,S,S_8,1,1,162884.172,726.971,ILS,162884.172,726.971,3600.517,0.5169999999998254,False,True,True,19,160,50,2333,experiments/GRASP/results_ils_v2/Ale_8_run01.json,
ILS_v2,S,S_8,2,2,161993.126,740.127,ILS,161993.126,740.127,3600.567,0.5670000000000073,False,True,True,19,160,50,2358,experiments/GRASP/results_ils_v2/Ale_8_run02.json,
ILS_v2,S,S_8,3,3,162954.172,733.739,ILS,162954.172,733.739,3600.671,0.6709999999998217,False,True,True,19,160,50,2346,experiments/GRASP/results_ils_v2/Ale_8_run03.json,
ILS_v2,S,S_8,4,4,162982.247,730.366,ILS,162982.247,730.366,3600.414,0.41400000000021464,False,True,True,19,160,50,2367,experiments/GRASP/results_ils_v2/Ale_8_run04.json,
ILS_v2,S,S_8,5,5,164488.865,177.173,GRASP_warmup,164488.865,177.173,3601.2,1.199999999999818,False,True,True,19,160,50,2344,experiments/GRASP/results_ils_v2/Ale_8_run05.json,
ILS_v2,S,S_8,6,6,162011.526,1086.084,GRASP_restart,162011.526,1086.084,3601.52,1.5199999999999818,False,True,True,19,160,50,2394,experiments/GRASP/results_ils_v2/Ale_8_run06.json,
ILS_v2,S,S_8,7,7,161892.376,722.755,ILS,161892.376,722.755,3600.535,0.5349999999998545,False,True,True,19,160,50,2316,experiments/GRASP/results_ils_v2/Ale_8_run07.json,
ILS_v2,S,S_8,8,8,161498.634,1166.371,ILS,161498.634,1166.371,3600.752,0.7519999999999527,False,True,True,19,160,50,2350,experiments/GRASP/results_ils_v2/Ale_8_run08.json,
ILS_v2,S,S_8,9,9,163482.632,2395.067,ILS,163482.632,2395.067,3600.1,0.09999999999990905,False,True,True,19,160,50,2333,experiments/GRASP/results_ils_v2/Ale_8_run09.json,
ILS_v2,S,S_8,10,10,163812.45,930.558,ILS,163812.45,930.558,3600.452,0.45200000000022555,False,True,True,19,160,50,2358,experiments/GRASP/results_ils_v2/Ale_8_run10.json,
ILS_v2,S,S_9,1,1,15863.543,1841.345,ILS,15863.543,1841.345,3600.03,0.03000000000020009,False,True,True,19,160,50,2161,experiments/GRASP/results_ils_v2/Ale_9_run01.json,
ILS_v2,S,S_9,2,2,16043.723,1603.763,PR,16043.723,1603.763,3600.095,0.09499999999979991,False,True,True,19,160,50,2164,experiments/GRASP/results_ils_v2/Ale_9_run02.json,
ILS_v2,S,S_9,3,3,15888.072,721.919,ILS,15888.072,721.919,3600.42,0.42000000000007276,False,True,True,19,160,50,2120,experiments/GRASP/results_ils_v2/Ale_9_run03.json,
ILS_v2,S,S_9,4,4,16077.247,724.289,ILS,16077.247,724.289,3601.192,1.1920000000000073,False,True,True,19,160,50,2175,experiments/GRASP/results_ils_v2/Ale_9_run04.json,
ILS_v2,S,S_9,5,5,16388.529,2170.992,ILS,16388.529,2170.992,3600.804,0.8040000000000873,False,True,True,19,160,50,2114,experiments/GRASP/results_ils_v2/Ale_9_run05.json,
ILS_v2,S,S_9,6,6,15881.834,3127.273,ILS,15881.834,3127.273,3600.89,0.8899999999998727,False,True,True,19,160,50,2139,experiments/GRASP/results_ils_v2/Ale_9_run06.json,
ILS_v2,S,S_9,7,7,16056.147,18.899,GRASP_warmup,16056.147,18.899,3600.523,0.5230000000001382,False,True,True,19,160,50,2142,experiments/GRASP/results_ils_v2/Ale_9_run07.json,
ILS_v2,S,S_9,8,8,15946.148,735.432,ILS,15946.148,735.432,3600.714,0.7139999999999418,False,True,True,19,160,50,2169,experiments/GRASP/results_ils_v2/Ale_9_run08.json,
ILS_v2,S,S_9,9,9,16002.942,1984.113,ILS,16002.942,1984.113,3600.924,0.9239999999999782,False,True,True,19,160,50,2213,experiments/GRASP/results_ils_v2/Ale_9_run09.json,
ILS_v2,S,S_9,10,10,16140.364,723.706,ILS,16140.364,723.706,3600.816,0.8159999999998035,False,True,True,19,160,50,2117,experiments/GRASP/results_ils_v2/Ale_9_run10.json,
ILS_v2,2X,IncT2X_10,1,1,11240.278,2907.563,PR,11240.278,2907.563,3605.256,5.255999999999858,False,True,True,38,160,50,292,experiments/GRASP/results_ils_v2/IncT2X_10_run01.json,
ILS_v2,2X,IncT2X_10,2,2,10443.157,3573.541,ILS,10443.157,3573.541,3604.296,4.295999999999822,False,True,True,38,160,50,291,experiments/GRASP/results_ils_v2/IncT2X_10_run02.json,
ILS_v2,2X,IncT2X_10,3,3,10038.565,3274.55,ILS,10038.565,3274.55,3600.547,0.5470000000000255,False,True,True,38,160,50,307,experiments/GRASP/results_ils_v2/IncT2X_10_run03.json,
ILS_v2,2X,IncT2X_10,4,4,9772.03,3441.649,ILS,9772.03,3441.649,3605.929,5.929000000000087,False,True,True,38,160,50,295,experiments/GRASP/results_ils_v2/IncT2X_10_run04.json,
ILS_v2,2X,IncT2X_10,5,5,8862.78,3337.298,PR,8862.78,3337.298,3602.028,2.0279999999997926,False,True,True,38,160,50,293,experiments/GRASP/results_ils_v2/IncT2X_10_run05.json,
ILS_v2,2X,IncT2X_10,6,6,9564.205,3257.612,ILS,9564.205,3257.612,3601.284,1.2840000000001055,False,True,True,38,160,50,287,experiments/GRASP/results_ils_v2/IncT2X_10_run06.json,
ILS_v2,2X,IncT2X_10,7,7,10960.784,3398.846,ILS,10960.784,3398.846,3603.579,3.5790000000001783,False,True,True,38,160,50,306,experiments/GRASP/results_ils_v2/IncT2X_10_run07.json,
ILS_v2,2X,IncT2X_10,8,8,10509.304,3228.956,PR,10509.304,3228.956,3608.452,8.452000000000226,False,True,True,38,160,50,304,experiments/GRASP/results_ils_v2/IncT2X_10_run08.json,
ILS_v2,2X,IncT2X_10,9,9,10526.569,3438.517,ILS,10526.569,3438.517,3605.076,5.076000000000022,False,True,True,38,160,50,301,experiments/GRASP/results_ils_v2/IncT2X_10_run09.json,
ILS_v2,2X,IncT2X_10,10,10,10120.79,3380.717,ILS,10120.79,3380.717,3602.05,2.050000000000182,False,True,True,38,160,50,298,experiments/GRASP/results_ils_v2/IncT2X_10_run10.json,
ILS_v2,2X,IncT2X_1,1,1,42278.155,3055.493,ILS,42278.155,3055.493,3606.708,6.708000000000084,False,True,True,38,160,50,319,experiments/GRASP/results_ils_v2/IncT2X_1_run01.json,
ILS_v2,2X,IncT2X_1,2,2,42520.324,3496.571,ILS,42520.324,3496.571,3601.514,1.5140000000001237,False,True,True,38,160,50,293,experiments/GRASP/results_ils_v2/IncT2X_1_run02.json,
ILS_v2,2X,IncT2X_1,3,3,44079.813,3545.629,ILS,44079.813,3545.629,3603.837,3.836999999999989,False,True,True,38,160,50,292,experiments/GRASP/results_ils_v2/IncT2X_1_run03.json,
ILS_v2,2X,IncT2X_1,4,4,44293.816,2786.397,PR,44293.816,2786.397,3604.524,4.523999999999887,False,True,True,38,160,50,293,experiments/GRASP/results_ils_v2/IncT2X_1_run04.json,
ILS_v2,2X,IncT2X_1,5,5,45425.166,3550.974,ILS,45425.166,3550.974,3605.007,5.007000000000062,False,True,True,38,160,50,294,experiments/GRASP/results_ils_v2/IncT2X_1_run05.json,
ILS_v2,2X,IncT2X_1,6,6,42830.214,2910.533,ILS,42830.214,2910.533,3601.412,1.4119999999998072,False,True,True,38,160,50,287,experiments/GRASP/results_ils_v2/IncT2X_1_run06.json,
ILS_v2,2X,IncT2X_1,7,7,44712.559,3300.741,ILS,44712.559,3300.741,3601.525,1.525000000000091,False,True,True,38,160,50,279,experiments/GRASP/results_ils_v2/IncT2X_1_run07.json,
ILS_v2,2X,IncT2X_1,8,8,44338.326,3380.387,PR,44338.326,3380.387,3601.424,1.4239999999999782,False,True,True,38,160,50,301,experiments/GRASP/results_ils_v2/IncT2X_1_run08.json,
ILS_v2,2X,IncT2X_1,9,9,44318.616,3569.577,ILS,44318.616,3569.577,3604.182,4.181999999999789,False,True,True,38,160,50,294,experiments/GRASP/results_ils_v2/IncT2X_1_run09.json,
ILS_v2,2X,IncT2X_1,10,10,43545.673,1302.618,PR,43545.673,1302.618,3603.204,3.2040000000001783,False,True,True,38,160,50,313,experiments/GRASP/results_ils_v2/IncT2X_1_run10.json,
ILS_v2,2X,IncT2X_2,1,1,106805.948,3556.113,ILS,106805.948,3556.113,3604.868,4.867999999999938,False,True,True,38,160,50,373,experiments/GRASP/results_ils_v2/IncT2X_2_run01.json,
ILS_v2,2X,IncT2X_2,2,2,107573.659,2154.662,ILS,107573.659,2154.662,3603.011,3.0109999999999673,False,True,True,38,160,50,355,experiments/GRASP/results_ils_v2/IncT2X_2_run02.json,
ILS_v2,2X,IncT2X_2,3,3,110928.766,3218.087,ILS,110928.766,3218.087,3605.799,5.798999999999978,False,True,True,38,160,50,355,experiments/GRASP/results_ils_v2/IncT2X_2_run03.json,
ILS_v2,2X,IncT2X_2,4,4,106776.062,3189.018,ILS,106776.062,3189.018,3606.911,6.911000000000058,False,True,True,38,160,50,359,experiments/GRASP/results_ils_v2/IncT2X_2_run04.json,
ILS_v2,2X,IncT2X_2,5,5,112552.216,3266.834,ILS,112552.216,3266.834,3607.651,7.65099999999984,False,True,True,38,160,50,368,experiments/GRASP/results_ils_v2/IncT2X_2_run05.json,
ILS_v2,2X,IncT2X_2,6,6,110808.719,3591.33,ILS,110808.719,3591.33,3603.951,3.951000000000022,False,True,True,38,160,50,358,experiments/GRASP/results_ils_v2/IncT2X_2_run06.json,
ILS_v2,2X,IncT2X_2,7,7,111174.465,3065.48,ILS,111174.465,3065.48,3607.455,7.454999999999927,False,True,True,38,160,50,375,experiments/GRASP/results_ils_v2/IncT2X_2_run07.json,
ILS_v2,2X,IncT2X_2,8,8,108505.169,2233.373,PR,108505.169,2233.373,3608.46,8.460000000000036,False,True,True,38,160,50,370,experiments/GRASP/results_ils_v2/IncT2X_2_run08.json,
ILS_v2,2X,IncT2X_2,9,9,110677.688,3194.734,ILS,110677.688,3194.734,3606.678,6.677999999999884,False,True,True,38,160,50,360,experiments/GRASP/results_ils_v2/IncT2X_2_run09.json,
ILS_v2,2X,IncT2X_2,10,10,113791.744,3106.761,ILS,113791.744,3106.761,3600.38,0.38000000000010914,False,True,True,38,160,50,364,experiments/GRASP/results_ils_v2/IncT2X_2_run10.json,
ILS_v2,2X,IncT2X_3,1,1,48821.477,3027.805,ILS,48821.477,3027.805,3612.486,12.485999999999876,False,True,True,38,160,50,347,experiments/GRASP/results_ils_v2/IncT2X_3_run01.json,
ILS_v2,2X,IncT2X_3,2,2,47402.775,2711.572,ILS,47402.775,2711.572,3616.13,16.13000000000011,False,True,True,38,160,50,341,experiments/GRASP/results_ils_v2/IncT2X_3_run02.json,
ILS_v2,2X,IncT2X_3,3,3,48691.831,3479.807,ILS,48691.831,3479.807,3602.848,2.8479999999999563,False,True,True,38,160,50,327,experiments/GRASP/results_ils_v2/IncT2X_3_run03.json,
ILS_v2,2X,IncT2X_3,4,4,49316.686,3336.863,ILS,49316.686,3336.863,3600.344,0.34400000000005093,False,True,True,38,160,50,345,experiments/GRASP/results_ils_v2/IncT2X_3_run04.json,
ILS_v2,2X,IncT2X_3,5,5,49372.614,3408.032,PR,49372.614,3408.032,3606.075,6.074999999999818,False,True,True,38,160,50,321,experiments/GRASP/results_ils_v2/IncT2X_3_run05.json,
ILS_v2,2X,IncT2X_3,6,6,49796.458,2942.948,ILS,49796.458,2942.948,3604.078,4.0779999999999745,False,True,True,38,160,50,334,experiments/GRASP/results_ils_v2/IncT2X_3_run06.json,
