method,dataset,instance,run_id,seed,Z_at_cutoff,selected_time_s,selected_tag,final_objective,time_to_best_s,total_time_s,overrun_s,source_run_hard_stop_compliant,value_found_within_budget,comparison_eligible,T_json,J_json,I_json,iterations,source_path,paper_note
ILS_v2,4X,IncT4x_9,5,5,47440.058,132.584,GRASP_warmup,36085.092,2612.436,3809.934,3209.934,False,True,True,76,160,50,13,experiments/GRASP/results_ils_v2/IncT4x_9_run05.json,
ILS_v2,4X,IncT4x_9,6,6,41582.499,248.356,GRASP_warmup,35230.102,3694.117,3700.65,3100.65,False,True,True,76,160,50,11,experiments/GRASP/results_ils_v2/IncT4x_9_run06.json,
ILS_v2,4X,IncT4x_9,7,7,39837.386,99.078,GRASP_warmup,38008.735,3229.877,3901.744,3301.744,False,True,True,76,160,50,11,experiments/GRASP/results_ils_v2/IncT4x_9_run07.json,
ILS_v2,4X,IncT4x_9,8,8,38247.697,302.026,GRASP_warmup,29981.122,3334.196,3621.891,3021.891,False,True,True,76,160,50,10,experiments/GRASP/results_ils_v2/IncT4x_9_run08.json,
ILS_v2,4X,IncT4x_9,9,9,37691.43,269.518,GRASP_warmup,36546.283,3511.88,3724.06,3124.06,False,True,True,76,160,50,12,experiments/GRASP/results_ils_v2/IncT4x_9_run09.json,
ILS_v2,4X,IncT4x_9,10,10,38447.011,168.533,GRASP_warmup,38447.011,168.533,3819.475,3219.475,False,True,True,76,160,50,11,experiments/GRASP/results_ils_v2/IncT4x_9_run10.json,
ILS_v2,5X,IncT5x_10,1,1,34477.366,326.337,GRASP_warmup,30249.897,942.322,3662.329,3062.329,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_10_run01.json,
ILS_v2,5X,IncT5x_10,2,2,35111.13,23.76,GRASP_warmup,28983.412,1899.063,3619.34,3019.34,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_10_run02.json,
ILS_v2,5X,IncT5x_10,3,3,37047.572,43.254,GRASP_warmup,29612.574,2163.24,3699.946,3099.946,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_10_run03.json,
ILS_v2,5X,IncT5x_10,4,4,34583.867,188.696,GRASP_warmup,28548.288,2450.837,3784.096,3184.096,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_10_run04.json,
ILS_v2,5X,IncT5x_10,5,5,43315.703,226.049,GRASP_warmup,27253.828,3064.858,3782.428,3182.428,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_10_run05.json,
ILS_v2,5X,IncT5x_10,6,6,34174.918,50.564,GRASP_warmup,27748.33,2506.905,3650.09,3050.09,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_10_run06.json,
ILS_v2,5X,IncT5x_10,7,7,37296.43,429.553,GRASP_warmup,29859.14,3831.781,3837.036,3237.036,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_10_run07.json,
ILS_v2,5X,IncT5x_10,8,8,44776.191,598.723,GRASP_warmup,25641.154,3297.433,3829.935,3229.935,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_10_run08.json,
ILS_v2,5X,IncT5x_10,9,9,50010.113,76.151,GRASP_warmup,30164.091,2066.117,3714.562,3114.562,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_10_run09.json,
ILS_v2,5X,IncT5x_10,10,10,26440.814,144.068,GRASP_warmup,25271.66,3681.438,3688.486,3088.486,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_10_run10.json,
ILS_v2,5X,IncT5x_1,1,1,80579.707,350.526,GRASP_warmup,61805.155,3293.599,3820.044,3220.044,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_1_run01.json,
ILS_v2,5X,IncT5x_1,2,2,70735.232,26.005,GRASP_warmup,70385.199,2701.398,3622.819,3022.819,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_1_run02.json,
ILS_v2,5X,IncT5x_1,3,3,77991.851,30.469,GRASP_warmup,73668.018,1394.882,3843.518,3243.518,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run03.json,
ILS_v2,5X,IncT5x_1,4,4,99615.794,113.643,GRASP_warmup,68609.112,2662.252,3623.115,3023.115,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_1_run04.json,
ILS_v2,5X,IncT5x_1,5,5,103535.549,415.859,GRASP_warmup,74339.252,3792.097,3800.26,3200.26,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run05.json,
ILS_v2,5X,IncT5x_1,6,6,72230.031,533.862,GRASP_warmup,60934.004,3950.79,3958.072,3358.072,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run06.json,
ILS_v2,5X,IncT5x_1,7,7,106941.819,185.991,GRASP_warmup,64971.189,1684.577,3900.253,3300.253,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run07.json,
ILS_v2,5X,IncT5x_1,8,8,77936.733,206.85,GRASP_warmup,67096.193,3539.094,3941.434,3341.434,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_1_run08.json,
ILS_v2,5X,IncT5x_1,9,9,76741.228,49.492,GRASP_warmup,68081.04,2185.661,3947.963,3347.963,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_1_run09.json,
ILS_v2,5X,IncT5x_1,10,10,73339.188,321.406,GRASP_warmup,65270.765,2620.671,3979.863,3379.863,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_1_run10.json,
ILS_v2,5X,IncT5x_2,1,1,188446.427,418.125,GRASP_warmup,144939.235,3786.999,3794.178,3194.178,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_2_run01.json,
ILS_v2,5X,IncT5x_2,2,2,168207.606,32.79,GRASP_warmup,151110.867,3327.157,3726.697,3126.697,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run02.json,
ILS_v2,5X,IncT5x_2,3,3,172183.905,27.264,GRASP_warmup,152022.265,2986.297,3725.519,3125.519,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run03.json,
ILS_v2,5X,IncT5x_2,4,4,141113.347,388.714,GRASP_warmup,136944.351,1097.887,3825.902,3225.902,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_2_run04.json,
ILS_v2,5X,IncT5x_2,5,5,148589.046,553.941,GRASP_warmup,133815.243,3885.988,3892.285,3292.285,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_2_run05.json,
ILS_v2,5X,IncT5x_2,6,6,202086.744,38.805,GRASP_warmup,141092.552,1555.028,3856.953,3256.953,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_2_run06.json,
ILS_v2,5X,IncT5x_2,7,7,193768.158,182.257,GRASP_warmup,127838.474,3703.397,3711.81,3111.81,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_2_run07.json,
ILS_v2,5X,IncT5x_2,8,8,154465.101,334.718,GRASP_warmup,142877.513,2459.319,3908.866,3308.866,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_2_run08.json,
ILS_v2,5X,IncT5x_2,9,9,144601.128,417.118,GRASP_warmup,131261.166,3623.455,3630.525,3030.525,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_2_run09.json,
ILS_v2,5X,IncT5x_2,10,10,143383.171,244.759,GRASP_warmup,127719.441,3743.366,3749.303,3149.303,False,True,True,95,160,50,10,experiments/GRASP/results_ils_v2/IncT5x_2_run10.json,
ILS_v2,5X,IncT5x_3,1,1,78169.226,290.031,GRASP_warmup,64510.463,987.843,3741.378,3141.378,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_3_run01.json,
ILS_v2,5X,IncT5x_3,2,2,78669.303,468.607,GRASP_warmup,71561.96,2100.216,3719.963,3119.963,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run02.json,
ILS_v2,5X,IncT5x_3,3,3,80186.568,82.548,GRASP_warmup,73911.899,1834.223,3686.19,3086.19,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run03.json,
ILS_v2,5X,IncT5x_3,4,4,87054.773,270.906,GRASP_warmup,66434.182,720.315,3868.809,3268.809,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_3_run04.json,
ILS_v2,5X,IncT5x_3,5,5,81777.953,221.829,GRASP_warmup,66558.96,3608.623,3616.808,3016.808,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run05.json,
ILS_v2,5X,IncT5x_3,6,6,73866.996,17.568,GRASP_warmup,69624.446,1923.936,3755.586,3155.586,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_3_run06.json,
ILS_v2,5X,IncT5x_3,7,7,69520.774,289.478,GRASP_warmup,69520.774,289.478,3860.766,3260.766,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_3_run07.json,
ILS_v2,5X,IncT5x_3,8,8,80550.537,468.315,GRASP_warmup,69623.498,3133.776,3626.676,3026.676,False,True,True,95,160,50,3,experiments/GRASP/results_ils_v2/IncT5x_3_run08.json,
ILS_v2,5X,IncT5x_3,9,9,68096.09,500.187,GRASP_warmup,68096.09,500.187,3852.674,3252.674,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_3_run09.json,
ILS_v2,5X,IncT5x_3,10,10,84900.842,41.74,GRASP_warmup,67745.789,3870.458,3875.205,3275.205,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_3_run10.json,
ILS_v2,5X,IncT5x_4,1,1,179419.437,451.555,GRASP_warmup,158272.459,1617.273,4009.326,3409.326,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run01.json,
ILS_v2,5X,IncT5x_4,2,2,193419.067,499.807,GRASP_warmup,158737.447,2958.468,3988.746,3388.746,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_4_run02.json,
ILS_v2,5X,IncT5x_4,3,3,178798.19,306.774,GRASP_warmup,167512.054,3794.092,3802.144,3202.144,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_4_run03.json,
ILS_v2,5X,IncT5x_4,4,4,188590.361,326.652,GRASP_warmup,153061.727,3491.401,3895.284,3295.284,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_4_run04.json,
ILS_v2,5X,IncT5x_4,5,5,199378.341,469.443,GRASP_warmup,153793.989,3379.67,3754.216,3154.216,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run05.json,
ILS_v2,5X,IncT5x_4,6,6,226925.848,138.951,GRASP_warmup,163860.21,2238.296,3981.392,3381.392,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_4_run06.json,
ILS_v2,5X,IncT5x_4,7,7,180748.018,499.461,GRASP_warmup,171244.512,1223.43,3810.32,3210.32,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run07.json,
ILS_v2,5X,IncT5x_4,8,8,198730.738,427.179,GRASP_warmup,172747.012,3151.737,3684.062,3084.062,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_4_run08.json,
ILS_v2,5X,IncT5x_4,9,9,224706.384,94.046,GRASP_warmup,174735.918,3270.755,3812.086,3212.086,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run09.json,
ILS_v2,5X,IncT5x_4,10,10,215297.33,55.508,GRASP_warmup,155885.552,2868.245,3645.637,3045.637,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_4_run10.json,
ILS_v2,5X,IncT5x_5,1,1,102734.654,170.816,GRASP_warmup,65042.57,3535.578,3846.931,3246.931,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_5_run01.json,
ILS_v2,5X,IncT5x_5,2,2,86898.841,37.388,GRASP_warmup,68660.905,2596.487,3857.066,3257.066,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run02.json,
ILS_v2,5X,IncT5x_5,3,3,83113.411,535.321,GRASP_warmup,77568.449,3264.886,3656.404,3056.404,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run03.json,
ILS_v2,5X,IncT5x_5,4,4,69274.724,89.423,GRASP_warmup,69274.724,89.423,3934.578,3334.578,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run04.json,
ILS_v2,5X,IncT5x_5,5,5,78256.236,469.18,GRASP_warmup,72108.2,3266.587,3879.803,3279.803,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run05.json,
ILS_v2,5X,IncT5x_5,6,6,76513.012,98.428,GRASP_warmup,76513.012,98.428,3828.305,3228.305,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_5_run06.json,
ILS_v2,5X,IncT5x_5,7,7,76023.207,454.004,GRASP_warmup,74518.087,1558.736,3797.465,3197.465,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run07.json,
ILS_v2,5X,IncT5x_5,8,8,116315.391,223.106,GRASP_warmup,78836.74,2442.038,3876.463,3276.463,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run08.json,
ILS_v2,5X,IncT5x_5,9,9,81167.359,413.211,GRASP_warmup,79027.113,2519.172,3914.741,3314.741,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_5_run09.json,
ILS_v2,5X,IncT5x_5,10,10,70866.187,38.539,GRASP_warmup,68827.893,3701.19,3709.544,3109.544,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_5_run10.json,
ILS_v2,5X,IncT5x_6,1,1,104628.853,440.528,GRASP_warmup,104628.853,440.528,3956.928,3356.928,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run01.json,
ILS_v2,5X,IncT5x_6,2,2,108499.65,321.938,GRASP_warmup,94932.155,1384.312,3631.696,3031.696,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run02.json,
ILS_v2,5X,IncT5x_6,3,3,124678.036,42.726,GRASP_warmup,100416.861,716.108,3685.677,3085.677,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run03.json,
ILS_v2,5X,IncT5x_6,4,4,129587.934,205.985,GRASP_warmup,99662.09,3887.548,3894.266,3294.266,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run04.json,
ILS_v2,5X,IncT5x_6,5,5,103078.956,226.962,GRASP_warmup,101214.839,3187.506,3765.122,3165.122,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run05.json,
ILS_v2,5X,IncT5x_6,6,6,117755.72,311.097,GRASP_warmup,99254.906,1499.879,3849.181,3249.181,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_6_run06.json,
ILS_v2,5X,IncT5x_6,7,7,129282.31,459.138,GRASP_warmup,96919.428,3906.008,3912.537,3312.537,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_6_run07.json,
ILS_v2,5X,IncT5x_6,8,8,112743.459,280.53,GRASP_warmup,95989.936,3485.668,3807.234,3207.234,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_6_run08.json,
ILS_v2,5X,IncT5x_6,9,9,102621.717,424.777,GRASP_warmup,100037.313,1988.443,3724.794,3124.794,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_6_run09.json,
ILS_v2,5X,IncT5x_6,10,10,124274.446,24.094,GRASP_warmup,97264.196,3786.682,3794.734,3194.734,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_6_run10.json,
ILS_v2,5X,IncT5x_7,1,1,47962.405,254.098,GRASP_warmup,39982.897,3095.154,3827.7,3227.7,False,True,True,95,160,50,2,experiments/GRASP/results_ils_v2/IncT5x_7_run01.json,
ILS_v2,5X,IncT5x_7,2,2,46991.696,597.928,GRASP_warmup,35085.29,2762.267,3944.984,3344.984,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_7_run02.json,
ILS_v2,5X,IncT5x_7,3,3,47288.561,54.428,GRASP_warmup,35585.88,2980.91,4028.669,3428.669,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_7_run03.json,
ILS_v2,5X,IncT5x_7,4,4,51408.439,189.849,GRASP_warmup,39273.522,3083.941,3943.18,3343.18,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_7_run04.json,
ILS_v2,5X,IncT5x_7,5,5,66895.696,569.793,GRASP_warmup,33104.929,3791.395,3801.164,3201.164,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run05.json,
ILS_v2,5X,IncT5x_7,6,6,32890.491,243.643,GRASP_warmup,32890.491,243.643,3853.656,3253.656,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_7_run06.json,
ILS_v2,5X,IncT5x_7,7,7,46060.176,257.556,GRASP_warmup,42740.443,3713.72,3724.827,3124.827,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run07.json,
ILS_v2,5X,IncT5x_7,8,8,51342.759,289.175,GRASP_warmup,47654.487,1555.456,3984.789,3384.789,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_7_run08.json,
ILS_v2,5X,IncT5x_7,9,9,54328.808,117.826,GRASP_warmup,38041.387,3075.106,3860.82,3260.82,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_7_run09.json,
ILS_v2,5X,IncT5x_7,10,10,53021.287,259.805,GRASP_warmup,45294.783,2833.022,3601.373,3001.373,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_7_run10.json,
ILS_v2,5X,IncT5x_8,1,1,214092.734,199.347,GRASP_warmup,202847.088,2944.224,3602.869,3002.869,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run01.json,
ILS_v2,5X,IncT5x_8,2,2,230743.061,269.449,GRASP_warmup,192509.469,1561.63,3855.576,3255.576,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run02.json,
ILS_v2,5X,IncT5x_8,3,3,202244.369,30.991,GRASP_warmup,193974.569,3544.599,3790.477,3190.477,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run03.json,
ILS_v2,5X,IncT5x_8,4,4,246256.078,186.601,GRASP_warmup,216630.089,3843.507,3850.497,3250.497,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_8_run04.json,
ILS_v2,5X,IncT5x_8,5,5,240650.147,551.967,GRASP_warmup,232845.395,2560.973,3636.492,3036.492,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run05.json,
ILS_v2,5X,IncT5x_8,6,6,218369.461,226.503,GRASP_warmup,199681.109,2944.532,3819.302,3219.302,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_8_run06.json,
ILS_v2,5X,IncT5x_8,7,7,263643.672,467.113,GRASP_warmup,210407.482,3890.649,3896.037,3296.037,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run07.json,
ILS_v2,5X,IncT5x_8,8,8,217755.318,304.699,GRASP_warmup,209304.965,3747.389,3754.545,3154.545,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_8_run08.json,
ILS_v2,5X,IncT5x_8,9,9,216322.899,69.969,GRASP_warmup,200369.56,3286.508,3602.636,3002.636,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_8_run09.json,
ILS_v2,5X,IncT5x_8,10,10,202803.511,114.608,GRASP_warmup,202803.511,114.608,3887.323,3287.323,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_8_run10.json,
ILS_v2,5X,IncT5x_9,1,1,70987.877,503.232,GRASP_warmup,46318.834,2606.38,4022.799,3422.799,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_9_run01.json,
ILS_v2,5X,IncT5x_9,2,2,49499.544,241.99,GRASP_warmup,43751.949,2123.506,3678.898,3078.898,False,True,True,95,160,50,5,experiments/GRASP/results_ils_v2/IncT5x_9_run02.json,
ILS_v2,5X,IncT5x_9,3,3,57980.108,34.732,GRASP_warmup,39314.12,3302.662,3802.412,3202.412,False,True,True,95,160,50,7,experiments/GRASP/results_ils_v2/IncT5x_9_run03.json,
ILS_v2,5X,IncT5x_9,4,4,57217.043,419.359,GRASP_warmup,39685.964,3286.45,3876.781,3276.781,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run04.json,
ILS_v2,5X,IncT5x_9,5,5,47334.624,529.933,GRASP_warmup,38785.716,3365.376,3829.136,3229.136,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run05.json,
ILS_v2,5X,IncT5x_9,6,6,52060.359,175.37,GRASP_warmup,39608.516,2642.381,3856.776,3256.776,False,True,True,95,160,50,6,experiments/GRASP/results_ils_v2/IncT5x_9_run06.json,
ILS_v2,5X,IncT5x_9,7,7,53520.2,393.467,GRASP_warmup,42641.892,3614.799,3623.043,3023.043,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_9_run07.json,
ILS_v2,5X,IncT5x_9,8,8,40800.211,536.769,GRASP_warmup,40800.211,536.769,3637.516,3037.516,False,True,True,95,160,50,4,experiments/GRASP/results_ils_v2/IncT5x_9_run08.json,
ILS_v2,5X,IncT5x_9,9,9,47906.542,362.16,GRASP_warmup,39524.345,2424.798,3691.343,3091.343,False,True,True,95,160,50,8,experiments/GRASP/results_ils_v2/IncT5x_9_run09.json,
ILS_v2,5X,IncT5x_9,10,10,54014.196,299.886,GRASP_warmup,41334.951,1446.86,3923.788,3323.788,False,True,True,95,160,50,9,experiments/GRASP/results_ils_v2/IncT5x_9_run10.json,
ILS_v2,S,S_1,1,1,38851.191,349.084,GRASP_warmup,37599.389,735.149,3600.064,3000.064,False,True,True,19,160,50,3918,experiments/matheuristics/results_production/s1/S_1_run01.json,
ILS_v2,S,S_1,2,2,38274.243,574.804,GRASP_warmup,38270.693,1551.356,3601.074,3001.074,False,True,True,19,160,50,3765,experiments/matheuristics/results_production/s1/S_1_run02.json,
ILS_v2,S,S_1,3,3,39009.037,454.006,GRASP_warmup,38146.964,925.15,3600.158,3000.158,False,True,True,19,160,50,3948,experiments/matheuristics/results_production/s1/S_1_run03.json,
ILS_v2,S,S_1,4,4,39975.202,359.414,GRASP_warmup,37646.489,728.561,3600.221,3000.221,False,True,True,19,160,50,4008,experiments/matheuristics/results_production/s1/S_1_run04.json,
ILS_v2,S,S_1,5,5,38487.728,345.591,GRASP_warmup,37590.964,1689.179,3600.029,3000.029,False,True,True,19,160,50,3945,experiments/matheuristics/results_production/s1/S_1_run05.json,
ILS_v2,S,S_1,6,6,37938.595,202.555,GRASP_warmup,37093.036,1070.568,3600.388,3000.388,False,True,True,19,160,50,3728,experiments/matheuristics/results_production/s1/S_1_run06.json,
ILS_v2,S,S_1,7,7,37575.875,475.719,GRASP_warmup,37471.284,1100.061,3601.017,3001.017,False,True,True,19,160,50,3896,experiments/matheuristics/results_production/s1/S_1_run07.json,
ILS_v2,S,S_1,8,8,39320.99,52.728,GRASP_warmup,38368.118,3184.686,3600.246,3000.246,False,True,True,19,160,50,3908,experiments/matheuristics/results_production/s1/S_1_run08.json,
ILS_v2,S,S_1,9,9,38964.392,131.006,GRASP_warmup,37586.384,1075.618,3600.18,3000.18,False,True,True,19,160,50,3943,experiments/matheuristics/results_production/s1/S_1_run09.json,
ILS_v2,S,S_1,10,10,37788.744,175.793,GRASP_warmup,37641.989,725.669,3600.193,3000.193,False,True,True,19,160,50,4002,experiments/matheuristics/results_production/s1/S_1_run10.json,
ILS_v2,Real order book,REAL_1,1,1,11493.95,143.254,GRASP_warmup,11493.95,143.254,3600.091,3000.091,False,True,True,19,160,50,4085,experiments/matheuristics/results_production/real/REAL_1_run01.json,
ILS_v2,Real order book,REAL_1,2,2,11493.95,150.343,GRASP_warmup,11493.95,150.343,3600.709,3000.709,False,True,True,19,160,50,4072,experiments/matheuristics/results_production/real/REAL_1_run02.json,
ILS_v2,Real order book,REAL_1,3,3,11478.225,555.216,GRASP_warmup,11474.25,724.887,3600.422,3000.422,False,True,True,19,160,50,4092,experiments/matheuristics/results_production/real/REAL_1_run03.json,
ILS_v2,Real order book,REAL_1,4,4,11493.95,131.144,GRASP_warmup,11493.95,131.144,3601.139,3001.139,False,True,True,19,160,50,4088,experiments/matheuristics/results_production/real/REAL_1_run04.json,
ILS_v2,Real order book,REAL_1,5,5,11480.0,65.052,GRASP_warmup,11480.0,65.052,3600.454,3000.454,False,True,True,19,160,50,4071,experiments/matheuristics/results_production/real/REAL_1_run05.json,
ILS_v2,Real order book,REAL_1,6,6,11493.95,302.089,GRASP_warmup,11493.95,302.089,3600.282,3000.282,False,True,True,19,160,50,4020,experiments/matheuristics/results_production/real/REAL_1_run06.json,
ILS_v2,Real order book,REAL_1,7,7,11493.95,6.358,GRASP_warmup,11481.0,1826.59,3600.159,3000.159,False,True,True,19,160,50,4053,experiments/matheuristics/results_production/real/REAL_1_run07.json,
ILS_v2,Real order book,REAL_1,8,8,11493.95,403.325,GRASP_warmup,11493.95,403.325,3600.59,3000.59,False,True,True,19,160,50,4069,experiments/matheuristics/results_production/real/REAL_1_run08.json,
ILS_v2,Real order book,REAL_1,9,9,11493.95,568.367,GRASP_warmup,11493.95,568.367,3600.721,3000.721,False,True,True,19,160,50,4060,experiments/matheuristics/results_production/real/REAL_1_run09.json,
ILS_v2,Real order book,REAL_1,10,10,11509.15,498.4,GRASP_warmup,11481.0,657.146,3600.346,3000.346,False,True,True,19,160,50,4068,experiments/matheuristics/results_production/real/REAL_1_run10.json,
